唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Attraction_376420000A_000083,Attraction,Zh_tw,二五連水門公園,位於宜蘭縣礁溪鄉猴洞溪與頭城砂仔港排水的會流處，為一大型防潮排水門，並設有一管理站調節水量，週邊水利地長約72公尺，寬約42公尺共約300平方公尺，公園內設有涼亭一座、石桌，是附近居民聊天的集會場所，另外還有步道208公尺及健康步道24公尺，民眾可到此運動、散步，促進身體健康，公園內廣植花木綠美化，包括千頭木麻黃、水黃皮、樟木、鳳凰木、小葉欖仁樹、杜鵑花等，美麗景觀，提供當地民眾及遊客休閒遊憩空間，更是適合親子休閒活動的好地方。二五連水門公園廣植花木綠美化二五連水門公園涼亭,(03)9771471,,宜蘭縣,礁溪鄉,大塭A區排水門旁,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:55
Attraction_376420000A_000084,Attraction,Zh_tw,礁溪蘭花咖啡館,距離金車蘭花園約300公尺，步行不到5分鐘即可抵達「礁溪蘭花咖啡館」，為金車集團的相關事業－伯朗咖啡，跟一般的門市不一樣的地方是，礁溪蘭花咖啡館為一庭園，有綠地、花木以及涼亭，伴隨著新鮮空氣走在小步道上，令人感到放鬆，是一大享受！而建築物外觀乍看還以為是有錢人的「豪宅」或是「別墅」呢！庭園內景致非常迷人，過去是金車公司的招待所，如今已成為讓遊客、民眾能在這優美的環境中享受悠閒時光的好地方！以蘭花為主題的咖啡館，不論是館內或是館外都能欣賞到美麗的蘭花，不少遊客專門到此取景攝影，非常適合拍照留念喔！邊喝咖啡還能欣賞落地窗外的迷人景觀。溫暖的陽光照進礁溪蘭花咖啡館，令人感到舒服愉悅！礁溪蘭花咖啡館，建築物外觀乍看還以為「別墅」，景致非常迷人！礁溪蘭花咖啡館附有小型停車場，約可停放20輛小客車。,(03)9876928,,宜蘭縣,礁溪鄉,玉石村玉石路44-5號,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:55
Attraction_376420000A_000085,Attraction,Zh_tw,五峰旗瀑布,五峰旗山位於宜蘭縣礁溪鄉西側，雪山山脈與蘭陽平原的交接處，遠遠望去，突出於平地的五座山巒異常醒目，宛如戲劇武生背上的五面旌旗，是礁溪鄉著名的風景區，峻峭的五奇峰，海拔雖只有 500 公尺，但山勢陡峭，絕壁橫生，此種峭壁絕巘的地形，乃是由十分堅硬的四稜砂岩地層所構成。山峰間有登山步道可以攀爬，步道盡頭是三層瀑布頂層，瀑布由狹谷直瀉山岩，瀑布全長約 100公尺，共分為三層。上層瀑布約 5 0 公尺，自峽谷奔流而下，穿過山岩的水流再形成中層瀑布由山壁中穿出，約 30 公尺，氣勢磅礡，立於「觀瀑亭」以極佳之視野近賞急瀉之姿，亦可遠眺翠綠山谷，下層瀑布約 20 公尺，自然形成小水潭，潭水清澈順流而下，水質清澈，清涼無比。炎炎夏季前來避暑，讓冰冷泉水清心滌慮。風景區闢有三層攔砂壩，是夏季嬉水的好去處。觀瀑平台-第一層瀑布：第一層瀑布為五峰旗瀑布的最上層。 從第二層瀑布再往上行，沿途路程較難走，伴隨著喘氣聲登上五峰旗峰頂，抬頭一看，氣勢磅礡的瀑布源頭映入眼簾，比第二層瀑布更高、更長。另外為了讓遊客能更靠近瀑布，靠近瀑布處設有「觀舖平台」，狀觀的景象，令人讚嘆不已，彷彿心中也有個瀑布在奔馳！ 觀瀑亭-第二層瀑布：長約百尺的第二層瀑布為五峰旗瀑布的中層。 第二層瀑布下方設有「觀瀑亭」可供遊客觀賞、感受瀑布的浩壯聲勢，同時也能吸收山中的芬多精，看著源源不絕的瀑布從山岩絕壁中穿岩而下，流入溪中，水氣濛濛、詩意盎然，身心愉悅了起來，水量大時還會被水花噴到呢！ 五峰亭-第三層瀑布：第三層瀑布在五峰旗瀑布中的最下層，非常容易抵達。沿著步道伴隨著清新的空氣緩緩往上行，第三層瀑布就在眼前！第三層瀑布的水流較平緩，四周林木遮蔽，許多遊客都脫下鞋子、捲起褲管在此戲水，感受最沁涼舒適的溫度。,(03)9880940,,宜蘭縣,礁溪鄉,五峰路,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:54
Attraction_376420000A_000086,Attraction,Zh_tw,五峰旗聖母朝聖地,聖母朝聖地位於宜蘭礁溪，也就是著名的五峰旗風景區上方，要進入聖母朝聖地必須經過五峰旗瀑布，沿著第三、第二層瀑布後，可以看見「聖母朝聖地」的標誌，遊客們跟著指示走，約15分鐘即可到達。「聖母朝聖地」被天主教教徒視為聖山，相傳聖母瑪麗亞曾於聖母亭顯靈，指示五位登山客安全下山，為感念聖母並於聖母亭旁建一聖母像。聖母朝聖地占地約數百坪，園內有一座天壇造型的圓形天主堂，帶點中國風，若不是上方有十字架，從外表應該不容易發現是個天主教堂。接著從聖母朝聖地出發，沿著山路緩緩往上走，沿途設有涼亭可供遊客休息，抵達「通天橋」，就是聖母登山步道的起點，起點附近林木遮蔽仰不見天，到處可見小瀑布、淺潭，溪水沁涼，是個戲水消暑的好地方，步道沿途林木蓊鬱，植相豐富，走完約1.7公里的步道後，即可到達景色秀麗的「聖母山莊」，可俯瞰蘭陽平原，眺望龜山島，早晨於此向下遠望，彷佛置身雲端。儘管聖母山莊是天主教，但有不少非天主教徒的旅客也是帶著感恩的心來朝聖呢！聖母登山步道：順著步道上山，沿途林木蓊鬱，是難得的低海拔原始林！ 聖母登山步道海拔高1028公尺，是眺望蘭陽平原及龜山島的絕佳置高點，沿途林木蓊鬱，植相豐富，山稜線恰為宜蘭與台北的分界，也是氣象的分野，氣象萬千，叫人驚嘆不已。,(03)9871568,,宜蘭縣,礁溪鄉,五峰路91巷10號,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:55
Attraction_376420000A_000088,Attraction,Zh_tw,礁溪站前廣場,礁溪火車站為旅人抵達礁溪的第一個起點，從礁溪火車站出來，可以看到指標性的地標，站前溫泉廣場，每年冬天來到礁溪，最大的享受就是泡溫泉了，站前溫泉廣場讓你可以一到礁溪就泡泡腳，暖暖心，開啟你美好的旅程！,(03)9886940,,宜蘭縣,礁溪鄉,德陽村溫泉路1號,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:55
Attraction_376420000A_000089,Attraction,Zh_tw,櫻花陵園,櫻花陵園為2013年礁溪溫泉盃櫻花陵園馬拉松賽的終點站，過去更曾為宜蘭露營季的露營區，獨特的視野景觀，有種植了許多櫻花樹，是宜蘭賞景的好地方。櫻花陵園的納骨塔由黃聲遠建築師所設計，造型獨特的建築設計國內少見，吸引不少愛好建築的旅客來此賞景。,(03)9220433,,宜蘭縣,礁溪鄉,匏崙村匏杓崙路139-1號,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:55
Attraction_376420000A_000090,Attraction,Zh_tw,礁溪溫泉廣場,礁溪溫泉廣場位於礁溪路五段與溫泉路的交接口，廣場上設有溫泉公仔，常讓經過旅客停下腳步，再次拍照打卡，稍作休息；廣場另一側有湯圍溪步道，沿著溪流欣賞周遭綠意盎然的自然步道，享受悠閒又寧靜的時光。礁溪溫泉地標：大大的四個字「礁溪溫泉」，非常有氣勢！礁溪溫泉廣場上，最顯眼的就是這個「大石頭」，穩穩地立於草皮上，非常有氣勢！是礁溪溫泉的地標之一，來到這的觀光客都會在此拍照留念、也是攝影者們喜愛的景點。湯圍溪步道：適合放慢腳步，沿著湯圍溪步道散步。沿著湯圍溪流，礁溪溫泉廣場旁設有一小段湯圍溪步道，時常可以看到當地長者、小朋友、情侶在悠閒的午後、傍晚或晚飯後沿著溪散步在步道上，步道上設有許多椅子，走累了也可以坐下來與同行者看個風景、聊天休息。礁溪立體停車場：外觀特殊的幾何風格非常顯眼！礁溪溫泉區假日人潮多，常常有車位難求的情況，礁溪鄉公所特別開放此立體停車場，包含身心障礙車位總共有253個停車位，費用為，日間(08:00-23:00)小型車30元/小時，夜間(23:00-08:00)小型車20元/小時，當日最高：小型車300元/天。歡迎各位遊客將愛車停放在這邊並安心去享受美好的溫泉之旅！,(03)9881311,,宜蘭縣,礁溪鄉,礁溪路五段與溫泉路交接口,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:54
Attraction_376420000A_000091,Attraction,Zh_tw,礁溪溫泉地景廣場,溫泉地景廣場位於礁溪路五段與中山路二段的交叉口，也就是礁溪溫泉核心的入口處，一進入礁溪溫泉區就可以看見溫泉地景廣場以及其地標，是觀光客拍照留念與攝影愛好者取景不能錯過的地標之一，地景廣場總面積約3600平方公尺，使用四菱砂岩石材建造地標塔、景觀水路及小瀑布，形塑依山傍水的地景風貌，中央設置了4個涼亭泡腳迴廊，各個涼亭泡腳池大約可容納60人；其中一個入口處旁的涼亭可看到對面的迎賓廣場以及湯圍溪，一進入廣場就可以感受到令人放鬆的氣氛，儘管只是泡腳，就足以消除平時身心所累積的疲勞與壓力；廣場內廣舖植草磗，綠美化景觀與涼亭，營造出礁溪香煙繚繞、獨樹一格的泡腳文化，提供遊客更優質的休憩體驗空間，泡完腳可在涼亭休息吹吹風，與家人好友共度悠閒時光。迎賓廣場：地景廣場的右側是礁溪的迎賓廣場，象徵性的標的表示礁溪人歡迎旅客來遊玩的熱情!涼亭泡腳迴廊：地景廣場中央設置了4個涼亭泡腳迴廊，各個涼亭泡腳池大約可容納60人!地景廣場溫泉特色：地景廣場的溫泉溫度約35~40度，舒適的溫度歡迎你來享受喔~地景廣場休憩區：泡完腳可在涼亭休息吹吹風，與家人好友共度悠閒時光。,(03)9881311,,宜蘭縣,礁溪鄉,礁溪路五段與中山路二段交接口,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:55
Attraction_376420000A_000092,Attraction,Zh_tw,湯圍溝溫泉公園(湯圍風呂),湯圍溝溫泉公園位於德陽路與仁愛路的中間，又名「燒水溝」的湯圍溫泉溝，是礁溪溫泉分部的中心，由於是自然湧出的泉水匯聚成流、熱氣蒸騰，所以溫度較高。為了創造湯圍溝歷史空間新風貌，宜蘭縣政府將此區規劃為溫泉公園，精心設計的水岸空間與景觀涼亭，以及充滿禪意的檜木風呂與半戶外泡腳池，也有小橋流水的造景與茂盛又活力的花草樹木，來到湯圍溝溫泉公園，不要忘了拍照留念喔，這裡美麗的景物一定可以讓你想一拍再拍！重新規劃利用後的湯圍溝讓在地民眾能重溫舊有的泡湯記憶，也讓外來遊客可享受自然舒適的檜木溫泉；也設有男女公共浴池，是相當完備的旅遊景點，另外也可欣賞街頭藝人精彩的表演以及享受溫泉魚SPA，享受礁溪這夜間活動的新據點。親吻雙腳的溫泉魚：魚兒怎麼都朝你這來了？別怕！他們是在幫你去角質喔！ 溫泉魚泡腳是由湯圍公園裡咖啡店提供的，溫泉魚是一種能接受溫泉溫度的魚，專門啄食人們身上的老廢角質，就像魚在親吻你的雙腳幫你做SPA，會有癢癢的感覺，沒體驗過的遊客不妨來杯咖啡，享受被魚兒們親吻雙腳的感覺！ 戶外泡腳池：戶外泡腳池讓民眾的雙腳能體驗溫暖舒適的溫度。 湯圍溝溫泉公園的戶外泡腳池，自然湧出的泉水匯聚成流、熱氣蒸騰，適合全家大小或是好友死黨聚集一起，民眾舟車勞頓時，可到此邊泡腳邊聊天，觀賞檜木建築，令人身心放鬆紓解壓力。 充滿禪意檜木風呂的湯屋：邊泡溫泉邊欣賞風景，享受不被打擾的清幽靜雅氣氛。 泡泡腳或許還不夠過癮，除了戶外免費泡腳區，湯圍溝溫泉公園內還設有充滿禪意使用檜木興建的湯屋，可邊泡溫泉邊欣賞日式建築風景，享受不被打擾的清幽靜雅氣氛。,(03)9874882,,宜蘭縣,礁溪鄉,德陽路99之11號,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:55
Attraction_376420000A_000093,Attraction,Zh_tw,礁溪德陽宮,德陽宮的主祀神佛為中壇元帥，民間俗稱「太子爺」、「羅車太子」、「哪吒太子」等。廟方沿革所記廟史可追溯於清嘉慶十二年(西元1807年)，創廟迄今已有兩百多年的歷史。在宮廟的中壇供奉李哪吒為中壇元帥，成為把守宮廟的主帥護法神。李哪吒塑成童子像，左手拿金捲，右手執金鎗，腳踏風火輪，表示威風凜凜法力無邊，傳說，哪吒腳踏風火輪，行動非常便捷，故許多職業駕駛人，如貨車司機、計程車司機、遊覽車司機等，往往奉其為守護神，並放置一尊小型的哪吒像于車上，祈求行車平安順利。重陽是三太子哪吒的聖誕，當地民眾習慣在重陽之前到德陽宮向太子爺拜拜，非常熱鬧！廟方不定期會舉辦廟會活動，想要祈求行車平安的遊客，不妨帶著誠心來向三太子爺參香祝壽！,(03)9882248,,宜蘭縣,礁溪鄉,中山路二段133號,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:55
Attraction_376420000A_000094,Attraction,Zh_tw,礁溪協天廟,協天廟是北台灣首屈一指，也是最重要的關帝廟，每年有大批的善男信女前來祭拜，香火十分鼎盛，較其他廟宇更為特殊的是，協天廟是由清廷政府親自頒敕建造的。每年春祭大典所舉行之「乞龜」拜拜活動及秋祭大典的「四佾舞」都是吸引大批人潮的焦點活動。主祀 關聖帝 君，當初建廟的位址，是黃峰巢的靈穴，在嘉慶九年 (1804 年) 建廟，也就是現今協天廟的前身。,(03)9882621,,宜蘭縣,礁溪鄉,中山路一段51號,376420000A,宜蘭縣政府工商旅遊處,2023/6/28 下午 12:10:55
