Id,Name,Name_c,Description,Grade,Add,Zipcode,Region,Town,Tel,Fax,Gov,Website,Picture1,Picdescribe1,Picture2,Picdescribe2,Picture3,Picdescribe3,Px,Py,Class,Map,Spec,Serviceinfo,Parkinginfo,TotalNumberofRooms,LowestPrice,CeilingPrice,TaiwanHost,IndustryEmail,TotalNumberofPeople,AccessibilityRooms,PublicToilets,LiftingEquipment,ParkingSpace
E4_A15010000H_003098,Ji Dong Hotel,集東旅社,Hotel located in Yilan County,,"No.150, Sec. 3, Suhua Rd., Su’ao Township, Yilan County 270, Taiwan (R.O.C.)",270,Yilan County,Suao Township,886-920-755780,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/2489.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/6049.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/18800.jpg?v=20250510,,121.832099,24.519104,3,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,500,500,0,vivi7749@gmail.com,10,0,,,0
E4_A15010000H_003102,Antique Courtyard B&B,任我行民宿,Bed and Breakfast in Kinmen County,,"No.1, Xiaoximen, Jincheng Township, Kinmen County 893, Taiwan (R.O.C.)",893,Kinmen County,Jincheng Township,886-82-328293,886-82-328074,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/264584.jpg?v=20250510,,,,,,118.330609,24.411511,4,,,"Wi-Fi,National travel card,parking lot,,,,pick-up service,,,Bike friendly accommodation",Parking Space:Car 5、Motorcycle 10、Truck 2,5,1600,2400,1,c.w.wu@163.com,12,0,0,0,17
E4_A15010000H_003103,GUO CHENG HOTEL,國城飯店,Hotel located in Yilan County,,"No.53, Zhongxiao Rd., Luodong Township, Yilan County 265, Taiwan (R.O.C.)",265,Yilan County,Luodong Township,886-3-9544290,886-3-9566021,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/3869.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/26499.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/28391.jpg?v=20250510,,121.764832,24.676429,3,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,32,3200,4200,0,a566532@gmail.com,80,0,,,0
E4_A15010000H_003105,FORMOST HOTEL,墾丁福樂渡假旅店民宿,Bed and Breakfast in Pingtung County,,"No.128, Kending Rd., Hengchun Township, Pingtung County 946, Taiwan (R.O.C.)",946,Pingtung County,Hengchun Township,886-8-8861007,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/290492.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/290497.JPG?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/290499.JPG?v=20250510,,120.743031,22.001072,4,,,"Wi-Fi,National travel card,,,,",Parking Space:Car 0、Motorcycle 0、Truck 0,3,4200,4800,0,formost@hotmail.com.tw,12,0,,,0
E4_A15010000H_003107,Sa La Bo Homestay,撒拉伯民宿,Bed and Breakfast in Pingtung County,,"No.14-6, Shenshan Ln., Wutai Township, Pingtung County 902, Taiwan (R.O.C.)",902,Pingtung County,Wutai Township,886-937-641121,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/161766.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/161764.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/262885.jpg?v=20250510,,120.728148,22.75135,4,,,"Wi-Fi,National travel card,parking lot,,,,mobile payment,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,5,3600,4200,0,,24,0,,,0
E4_A15010000H_003110,Mimi B&B,覓秘民宿,Bed and Breakfast in Pingtung County,,"No.29-5, Ln. 3, Zhongzheng Rd., Liuqiu Township, Pingtung County 929, Taiwan (R.O.C.)",929,Pingtung County,Liuqiu Township,886-8-8611319,,A15010000H,http://mamalu.pixnet.net/blog,https://taiwan.taiwanstay.net.tw/twpic/15895.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/38883.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/40288.jpg?v=20250510,,120.359532,22.32936,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,4,2200,3900,0,liuqiu.rooftop@gmail.com,16,0,,,0
E4_A15010000H_003113,Lai Wan Zhu Wo Jia Homestay,來玩住我家民宿,"While this Bed & Breakfast may be a little far from the city, that makes it the perfect place to escape the rat race. Breathe deep of the fresh Penghu air and take a stroll along neighboring Shanshui Beach, a great place to take in the dusk and the nighttime skies. Or maybe get in the water and have some fun without the hassles of having to get home on time, since the B&B is right nearby. Across from Live in My House is a 7-Eleven where you can grab late-night snacks, while the neighboring police station will ensure you always feel safe and secure. There’s even a post office nearby, giving easy access to an ATM!",,"No.1882, Suoguangang, Magong City, Penghu County 880, Taiwan (R.O.C.)",880,Penghu County,Magong City,886-6-9952433,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/7027.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/9417.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/20635.jpg?v=20250510,,119.596379,23.524221,4,,Double2000;Suite3000;Suite3500;,"parking lot,restaurant,Internet,,,bicycle rental,guided tou,",Parking Space:Car 0、Motorcycle 0、Truck 0,3,2000,3500,0,,12,0,,,0
E4_A15010000H_003115,More the lodging,多多那民宿,Bed and Breakfast in Taitung County,,"No.29, Ln. 398, Sec. 3, Zhiben Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-986-522557,,A15010000H,,,,,,,,121.048118,22.708081,4,,,Bike friendly accommodation,Parking Space:Car 2、Motorcycle 5、Truck 1,5,4500,5500,0,a0986522557@gmail.com,14,0,0,0,8
E4_A15010000H_003116,Chun Zhuang Homestay,椿莊民宿,Bed and Breakfast in Nantou County,,"No.216-6, Sec. 1, Zhongshan Rd., Puli Township, Nantou County 545, Taiwan (R.O.C.)",545,Nantou County,Puli Township,886-49-2997067,886-49-2914145,A15010000H,,,,,,,,120.986361,23.976708,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,5600,5600,0,,20,0,,,0
E4_A15010000H_003117,Mom Pan Bed and Breakfast,潘媽媽民宿,Bed and Breakfast in Pingtung County,,"No.5, Ren’ai Rd., Liuqiu Township, Pingtung County 929, Taiwan (R.O.C.)",929,Pingtung County,Liuqiu Township,886-8-8611141,,A15010000H,,,,,,,,120.374744,22.336923,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,3,2500,3600,0,,10,0,,,0
E4_A15010000H_003121,Shang Ge Hotel,上格大飯店,Welcome SHANGER HOTEL,,"No.11, Jicheng Rd., Sanchong Dist., New Taipei City 241, Taiwan (R.O.C.)",241,New Taipei City,Sanchong District,886-2-29775678,886-2-29775688,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/265557.jpg?v=20250510,,,,,,121.488743,25.051896,3,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,60,18800,18800,0,,120,0,,,0
E4_A15010000H_003125,HOTEL KIM,金谷豐別館,Hotel located in Nantou County,,"No.285, Nanchang St., Puli Township, Nantou County 545, Taiwan (R.O.C.)",545,Nantou County,Puli Township,886-49-2984047,886-49-2987151,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/5107.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/23087.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/27351.jpg?v=20250510,,120.963075,23.967275,3,,,"Wi-Fi,,,,laundry service,bicycle rental,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,50,1800,3500,0,changlikuo123@yahoo.com.tw,153,0,,,0
E4_A15010000H_003126,Happy palette Bed and Breakfasts,幸福調色盤民宿,"Located in Taitung County, near Taitung Railway Station, about 10 minutes&#39; drive from Taitung City",,"No.25, Sec. 2, Xing’an Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-988-331007,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/290225.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/290227.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/290228.jpeg?v=20250510,,121.126758,22.799133,4,,Other5500;Double5500;Double4600;Double5500;,"playground,post and telecommunications service,pick-up service,,",Parking Space:Car 0、Motorcycle 0、Truck 0,5,4600,5600,0,,17,0,0,0,0
E4_A15010000H_003133,Ying Xuan Homestay,潁軒民宿,Bed and Breakfast in Hualien County,,"No.20, Dongxing 2nd St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",970,Hualien County,Hualien City,886-928-080037,,A15010000H,,,,,,,,121.630422,23.999375,4,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,3,2500,4000,0,mia0952327711@gmail.com,8,0,,,0
E4_A15010000H_003134,SIN WU FU  HOTEL,新五福旅社,Hotel located in New Taipei City,,"2-4F., No.18, Lane 95, Jhongshan Rd., Danshuei District, New Taipei City 251, Taiwan (R.O.C.)",251,New Taipei City,Danshui District,886-2-26211719,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/265433.jpg?v=20250510,,,,,,121.442042,25.170223,3,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,13,1200,15000,0,shock.jhuang6@gmail.com,30,0,,,0
E4_A15010000H_003136,Bo Wu Guan Homestay,薄霧館民宿,Bed and Breakfast in Miaoli County,,"No.1-2, Guanqian 8th Ln., Bagu Rd., Sanyi Township, Miaoli County 367, Taiwan (R.O.C.)",367,Miaoli County,Sanyi Township,886-975-765910,,A15010000H,,,,,,,,120.763679,24.405751,4,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,4,3200,6600,0,misty.hills@msa.hinet.net,14,0,,,0
E4_A15010000H_003137,Back Inn,鉑鈳民宿,Homestay located in Changhua,,"No.18, Ln. 21, Minzu Rd., Lukang Township, Changhua County 505, Taiwan (R.O.C.)",505,Changhua County,Lukang Township,886-4-7760188,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/41930.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/259433.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/21333.jpg?v=20250510,,120.437536,24.056659,4,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,4,4888,4888,0,alxecool@yahoo.com.tw,16,0,0,0,0
E4_A15010000H_003143,Asian castle,亞城民宿,Homestay located in New Taipei,,"No.2-1, Ln. 4, Zhongxin S. Rd., Jinshan Dist., New Taipei City 208, Taiwan (R.O.C.)0",208,New Taipei City,Jinshan District,886-933-021722,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/3215.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/18862.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/21541.jpg?v=20250510,,121.597093,25.202203,4,,,"Wi-Fi,parking lot,,",Parking Space:Car 0、Motorcycle 0、Truck 0,3,5000,7000,0,a0933021722@gmail.com,10,0,1,0,0
E4_A15010000H_003144,Ocean Sky Homestay,海天濱海休閒民宿,Bed and Breakfast in Yilan County,,"No.387, Sec. 2, Binhai Rd., Toucheng Township, Yilan County 261, Taiwan (R.O.C.)",261,Yilan County,Toucheng Township,886-3-9789466,886-3-9777331,A15010000H,,,,,,,,121.849084,24.889269,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,2500,4800,0,layla781005@yahoo.com.tw,12,0,,,0
E4_A15010000H_003145,MEI KUAN YUAN HOTEL,美觀園旅社,"MEI LODGE provides safe, clean rooms and quiet space for a relaxing stay. The lodge just recently remodeled, is located in prosperous Ximen Shopping Area. Due to very close to lots of sightseeing places such as The Red House, the Presidential Palace, Chiang Kai-shek Memorial Hall, Longshan Temple, Huahsi Night Market, Eslite Bookstore, and Far Eastern Department Store etc., MEI LODGE is the best choice for lodging plus business trip. Ximen Shopping Area which contains various popular elements is the consuming paradise in young people’s mind, but also attracting many domestic and foreign tourists. If you are a backpacker, the convenient transportation and nearby shopping area make MEI LODGE your top selection. It only takes about 3 minutes on foot from Ximen to our lodge if you take MRT Bannan Line at Taipei Main Station. Also you can transfer to the north Taiwan or South Taiwan by TRA or HSR from Taipei Main Station.",,"NO.13,Lane 90,Xining South Rd.Wanhua Dist,Taipei,Taiwan",108,Taipei City,Wanhua District,886-2-23314123,886-2-23613680,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/1085.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/5187.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/11787.jpg?v=20250510,,121.505367,25.042107,3,,Double1550;Double1550;Double1550;Suite2350;,"Internet,,",Parking Space:Car 0、Motorcycle 0、Truck 0,15,1800,2800,0,faye15488@gmail.com,37,0,,,0
E4_A15010000H_003148,"Hù House, Taipei",互舍商旅台北館,"About Taipei City HotelFEATURES OF THE HOTELNo.172, Sec. 2, Chongqing N. Rd., Datong Dist., Taipei City (3 floors underground and 14 floors on the ground). The 1st to 3rd floors are preserved historic relics. It was the ancient house of top Taiwanese pineapple merchant, Ye Jin-tu. The house of the Ye family was built in 1926 and completed in 1929. The 1st to 3rd floors are the ancient building. The red tiles and the structure of facial washed terrazzo belong to Baroque style. The 4th to 11th floors are the new building with grey granite. The seemingly conflicting new and old elements are uniquely integrated.",,"No.172, Sec. 2 Chongqing N. Rd. ,Datong Dist.,Taipei City 10357, Taiwan (R.O.C.)",103,Taipei City,Datong District,886-2-25533919,886-2-25503919,A15010000H,https://hu-house-taipei.mydirectstay.com/tw/index.html,https://taiwan.taiwanstay.net.tw/twpic/3039.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/52923.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/33509.jpg?v=20250510,,121.513387,25.059433,3,,,"restaurant,Internet,Wi-Fi,National travel card,parking lot,Assessible room,,,,laundry service,,",Parking Space:Car 8、Motorcycle 0、Truck 0,148,3600,36000,0,kris.chiu@hu-house.com,350,0,,,8
E4_A15010000H_003152,Forest Hill Lodge,森山休閒別館,Hotel located in Nantou County,,"No.1076, Zhongzheng Rd, Puli Township, Nantou County 545, Taiwan(R.O.C)",545,Nantou County,Puli Township,886-49-2930930,886-49-2933448,A15010000H,,,,,,,,120.957718,23.998403,3,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,35,8000,13600,0,ching0318@pu-cheng.com.tw,89,0,,,0
E4_A15010000H_003153,SHUN TIAN HOTEL,順天旅社,Hotel located in Penghu County,,"No.18, Nangang Village, Qimei Township, Penghu County 883, Taiwan (R.O.C.)",883,Penghu County,Qimei Township,886-6-9971888,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/83192.png?v=20250510,,,,,,119.421151,23.196444,3,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,16,1600,2400,0,,40,0,,,0
E4_A15010000H_003154,Caramel Macchiato Homestay,焦糖瑪奇朵民宿,Homestay located in Penghu,,"No.146, Wenshan Rd., Magong City, Penghu County 880, Taiwan (R.O.C.)",880,Penghu County,Magong City,886-6-9211781,,A15010000H,,,,,,,,119.583758,23.561237,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,1800,2600,0,yessir88838@gmail.com,17,0,,,0
E4_A15010000H_003155,5159 nostalgia in Chi Shang Bed and Breakfast,池上五一五九懷舊民宿,Bed and Breakfast in Taitung County,,"No.12, Ren’ai Rd., Chishang Township, Taitung County 958, Taiwan (R.O.C.)",958,Taitung County,Chishang Township,886-931-281676,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/256677.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/256687.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/256688.jpg?v=20250510,,121.219433,23.122187,4,,,"bicycle rental,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,3,2400,3600,0,0931281676jla@gmail.com,8,0,0,0,0
E4_A15010000H_003160,Hualian Xiang Feng Homestay,花蓮香風民宿,Bed and Breakfast in Hualien County,,"No.61, Guomin 9th St., Hualien City, Hualien County 970, Taiwan (R.O.C.)",970,Hualien County,Hualien City,886-967-262868,,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/279431.jpeg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/279427.jpeg?v=20250510,,,,121.606365,23.994691,4,,,Bike friendly accommodation,Parking Space:Car 0、Motorcycle 0、Truck 0,2,2800,2800,0,brain8831@yahoo.com.tw,4,0,,,0
E4_A15010000H_003161,Shanshui Haozhai Homestay,山水豪宅民宿,Bed and Breakfast in Pingtung County,,"No.109-1, Sheliao Rd., Checheng Township, Pingtung County 944, Taiwan (R.O.C.)",944,Pingtung County,Checheng Township,886-910-757378,886-8-8821210,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/14389.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/14965.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/26681.jpg?v=20250510,,120.708586,22.055317,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,2200,4200,0,e0910757378@gmail.com,14,0,,,0
E4_A15010000H_003162,Xingfu Homestay,幸福農莊,Bed and Breakfast in Taichung City,,"No.21-3, Long’an, Xinshe Dist., Taichung City 426, Taiwan (R.O.C.)",426,Taichung City,Xinshe District,886-4-25931426,886-4-25931427,A15010000H,http://happyfarm.emmm.tw/,,,,,,,120.834919,24.169419,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,1800,2600,0,a25931427@yahoo.com.tw,20,0,,,0
E4_A15010000H_003168,Shi Yang Hotel,世洋商務會館,Hotel located in Tainan City,,"No.316, Sec. 2, Xinjin Rd., Xinying Dist., Tainan City 730, Taiwan",730,Tainan City,Xinying District,886-6-6591222,886-6-6569700,A15010000H,,,,,,,,120.303583,23.300926,3,,Single(Assessible room)1980;,"Assessible room,,,,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,54,1980,4680,0,a86821998@yahoo.com,156,0,,,0
E4_A15010000H_003169,ABA B&B,阿爸民宿,Homestay located in Hualien,,"No.8, Fuyang Rd., Hualien City, Hualien County 970, Taiwan (R.O.C.)",970,Hualien County,Hualien City,886-3-8566711,886-3-8466798,A15010000H,http://www.abahomestay.tw/,https://taiwan.taiwanstay.net.tw/twpic/43974.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/47599.jpg?v=20250510,,https://taiwan.taiwanstay.net.tw/twpic/14277.jpg?v=20250510,,121.597879,23.995308,4,,,"Wi-Fi,,,,,Bike friendly accommodation",Parking Space:Car 2、Motorcycle 2、Truck 0,4,3000,3000,0,yvonnelai1116@gmail.com,8,0,0,0,4
E4_A15010000H_003170,171 Happiness Inn,171幸福旅店民宿,Bed and Breakfast in Pingtung County,,"No.169、171, Shengbei Rd., Hengchun Township, Pingtung County 946, Taiwan (R.O.C.)",946,Pingtung County,Hengchun Township,886-8-8851171,886-8-8851284,A15010000H,,https://taiwan.taiwanstay.net.tw/twpic/298662.jpeg?v=20250510,,,,,,120.74433,22.01297,4,,,,Parking Space:Car 0、Motorcycle 0、Truck 0,5,3500,5000,0,hotel171hotel@gmail.com,16,0,,,0
E4_A15010000H_003172,HOYA HOTEL TAITUNG,台東富野渡假酒店,Hotel located in Taitung County,,"No.38, Fuxing Rd., Taitung City, Taitung County 950, Taiwan (R.O.C.)",950,Taitung County,Taitung City,886-89-350666,886-89-350055,A15010000H,http://www.hoyaresort.com.tw,https://taiwan.taiwanstay.net.tw/twpic/212465.jpg?v=20250510,,,,,,121.152852,22.750653,3,,Double6050;Double6050;Double(Assessible room)6050;Double6050;Other6930;Other7700;Other7700;,"restaurant,Wi-Fi,National travel card,parking lot,Assessible room,free self-service laundry,free internet,,,bicycle rental,AED,foreign currency exchange,,Bike friendly accommodation",Parking Space:Car 0、Motorcycle 0、Truck 0,80,9000,15000,0,hoyatt@hoyaresort.com.tw,240,0,,,0
