唯一識別碼,資料類型,語系,資料名稱,文字描述,聯絡電話,分機,縣市名稱,行政區(鄉鎮區)名稱,街道名稱,資料提供單位機關代碼,資料提供單位,資料更新日期時間
Event_376490000A_000131,Event,Zh_tw,2022雲林縣大埤鄉稻草酸菜季活動~藝起稻大『埤』嗨埤GO,"大埤鄉透過產量全國第一的「稻」及供貨全台近八成的「酸菜」產業做推手，今年獲行政院農業委員會水土保持局以及雲林縣政府的支持，從地方創生概念出發，期望藉由活動發揚地方產業特色以及在地農村文化，讓大埤鄉能見度提升並增加觀光能量，促進地方發展。

為讓大眾更加了解地方特色，今年度大埤鄉公所與高速公路管理局中區養護分局跨機關合作，並結合在地企業及社區共同推廣，本次以大埤鄉大地迷宮×稻草與酸菜體驗×趣味童玩及精彩豐富的表演供親子同樂，希望讓參加活動的民眾對大埤鄉有更多認識。

另因應兔年到來，今年製作亦邀請社區在地藝術工作者，結合竹編及稻草的元素，設計一隻約3公尺Q版白兔先生的作品展示。

大埤鄉為了傳遞地方產業特色，每年都會舉辦稻草文化節及酸菜文化節讓大眾體驗與了解，並藉由酸菜體驗與稻草編藝術、趣味童玩等活動，讓來訪大眾感受農村文化新創意，目前各項大型稻草裝置陸續創作中，期待活動當天以更精采的內容呈現給大家。

本次活動為期2日，歡迎大家藝起稻大埤，嗨埤呷鹹菜，攜帶家眷到陣來『玩埤』~

活動資訊如下：
時間：111年12月17、18日(六、日)上午9點30分至下午4點
地點：大埤鄉稻草藝術園區

更多活動詳細內容，持續更新在《大埤稻草文化季》粉絲專頁!",(05)5912116,,雲林縣,大埤鄉,大埤鄉稻草藝術園區(雲林縣大埤鄉雲96線雲林系統下),376490000A,雲林縣政府,2022/11/21 上午 09:10:15
Event_376490000A_000132,Event,Zh_tw,111年第18屆文化藝術獎美術獎得獎暨邀請作品展(二),「雲林文化藝術獎」自94年起接續地方美展經驗，歷經18年，期間培育無數雲林藝文人才，也提供旅外鄉親藝文回鄉的渠道。,(05)5523136,,雲林縣,斗六市,雲林縣斗六市大學路三段310號文化觀光處展覽館2樓,376490000A,雲林縣政府,2022/12/2 下午 02:33:32
Event_376490000A_000133,Event,Zh_tw,林靜嫺老師2022年師生聯展,林靜嫻老師畢業於台灣藝術大學美術系，現任虎科大通識教育中心兼任講師、雲林縣多所小學之駐校藝術家。林老師學生遍及台西，而台西作為藝術資源相對缺乏的城鎮，經由對藝術的熱愛，對創作與教學的熱誠，鄉村中老少美感開始慢慢建立，接續2018年的辦理經驗，繼續給熱愛藝術與畫畫的台西居民一個分享創作的出口，重拾當初的感動。,(05)5523136,,雲林縣,斗六市,雲林縣斗六市大學路三段310號文化觀光處展覽館1樓,376490000A,雲林縣政府,2022/12/4 下午 01:14:06
Event_376490000A_000134,Event,Zh_tw,【#路上的風景聯展】與 【#墨鳴奇妙六人書畫聯展】,"【#墨鳴奇妙六人書畫聯展】:文化觀光處展覽館2樓
【#路上的風景聯展】:文化觀光處展覽館1樓",(05)5523136,,雲林縣,斗六市,雲林縣斗六市大學路三段310號文化觀光處展覽館1-2樓,376490000A,雲林縣政府,2022/12/24 下午 12:14:51
Event_376490000A_000135,Event,Zh_tw,2023 斗六燈會 Sunshine 兔 you ,"大家新年快樂~

「2023 斗六燈會 Sunshine 兔 you 啟燈暨跨年晚會」
12月31日（六）啟燈暨跨年晚會
就在「斗六膨鼠森林公園」

跨年晚會豐富活動內容、眾多精彩表演、超級大咖歌唱一流 
一年一度啟燈閃耀大事，千萬不要錯過呦

燈會展期 111年12月31日（六）至112年3月31日（五）閃亮不間斷

展出區域
主燈區在「斗六膨鼠森林公園」
副燈區在「行啟記念館」
#2023斗六燈會
#12月31日至3月31日
#啟燈暨跨年晚會
#就在12月31日",(05)5332000,,雲林縣,斗六市,斗六膨鼠森林公園,376490000A,雲林縣政府,2023/3/13 上午 08:57:20
Event_376490000A_000136,Event,Zh_tw,「釋夢の過程」沈賞音水墨個展、「鏡頭下的在地人文」林翠芳攝影展,"文化觀光處展覽館1~2樓今年1月第一檔，
由雲林在地的年輕藝術家 #沈賞音 老師
與來自台中的攝影師 #林翠芳 老師打頭陣~
新的一年要給帶給大家大飽眼福",(05)5523136,,雲林縣,斗六市,雲林縣斗六市大學路三段310號文化觀光處展覽館1-2樓,376490000A,雲林縣政府,2023/1/10 上午 09:27:29
Event_376490000A_000137,Event,Zh_tw,「知福、惜福、在造福」繡出心意,串連「青年壯遊、刺繡工藝、媽祖文化、感動故事及探索自我」師生共同舉辦刺繡成果展。,(05)7832999,,雲林縣,北港鎮,651雲林縣北港鎮公園路66號,376490000A,雲林縣政府,2023/1/11 上午 09:14:53
Event_376490000A_000138,Event,Zh_tw,匠心具竹 – 不朽竹頭筊工藝展,"竹頭筊工藝在民間信仰，結合了宗教與藝術文化, 黃奕薰老師投身竹頭筊創作已三十餘載，期盼傳統宗教藝術永續傳承。",(05)7832999,,雲林縣,北港鎮,651雲林縣北港鎮公園路66號,376490000A,雲林縣政府,2023/1/11 上午 09:21:38
Event_376490000A_000140,Event,Zh_tw,虎尾建國眷村\ ✦ 免廢生活節 ✦ /,"\ 過年前最後一個周末假期，帶著野餐墊、環保餐具來眷村學習減法生活，以及，見證眷村完工的新模樣 /

\ ✦ 免廢生活節 ✦ /
日期｜ /  ㊅ —  /  ㊐
地點｜建國一村丁棟 (雲林縣虎尾鎮建國一村83號)
適合參加對象｜爺奶叔姨爸媽哥姐妹弟嬰狗 

░1/14㊅限定 裸物市集 10 — 5PM
░自備購物袋餐具杯子

░1/14㊅限定 廢青不插電 10 — 5PM 
░自備野餐墊、看火車

░1/15㊐限定 免廢市集 1 — 5PM
░免報名免費用、零元交易

■ 其他好玩　
♲ 電扇免廢保養站
♲ 跟著畫家去雲林創作畫展
♲ 愛拚材廢營自造體驗
♲《眷代》微電影獨家獻映
♲ 童玩闖關 .... and more",(05)6339669,,雲林縣,虎尾鎮,建國一村丁棟 (雲林縣虎尾鎮建國一村83號),376490000A,雲林縣政府,2023/1/16 上午 09:37:47
Event_376490000A_000141,Event,Zh_tw,虎尾建國眷村✦  春節滿滿市集✦  ,"  眷村迎新春！大年初一到初五～不停歇！

滿滿市集、迎接滿滿人潮！ 
市集新春抽獎，只要消費滿額即可獲抽獎機會！ 歡迎呼朋引伴，來眷村滿滿市集試手氣！ 把－大－獎－抱－回－家－－－！！

◆日期 / 2023年1月22-26日(初一至初五)
◇時間 / 11:00 - 17:00
◆位置 / 建國一村丁棟、己棟草皮區 虎尾建國眷村
◇於市集攤位(虎尾眷村進駐店家列入計算)消費滿100元以上，即可獲集章一枚，集滿六個章可至服務台抽獎一次!!這麼好康，就等你來抽!

#雲林 #虎尾 #虎尾美食 #雲林美食 #虎尾眷村 #建國眷村 #建國一村 #虎尾建國一村 #虎尾景點 #雲林景點 #雲林眷村 #虎尾建國眷村 #新春去哪裡 #歡迎來走春 #兔飛猛進 #兔廢猛進 #免廢市集 #滿滿市集",(05)6339669,,雲林縣,虎尾鎮,建國一村丁棟、己棟草皮區 虎尾建國眷村,376490000A,雲林縣政府,2023/1/18 下午 02:40:15
Event_376490000A_000142,Event,Zh_tw,YUNLIN BEST雲林厚工學 - 2023北港光影藝術節 藝光躍影,"YUNLIN BEST-雲林厚工學開啟序章！雲林縣政府向交通部觀光局爭取到2.2億元經費，將透過北港糖廠地景文化營造、糖鐵觀光綠廊空間營造等9大行動計畫，串起雲西文化觀光珍珠廊帶，以宗教聖地北港為首，結合百年糖業、大航海時代文化路徑，並從燈會原鄉北港開啟這個全年度的活動盛事，宣告「雲林厚工學」正式啟動，竭誠邀請大家來到燈會原鄉北港，感受這場兼具傳統與科技創新的國際級元宵燈會。

展區規劃：北港水道頭文化園區燈區、北港顏思齊圓環燈區、北港朝天宮、北港登記所燈區、北港義民廟燈區、老街巷弄燈區等六大區域。
啟燈晚會：112年2月4日(六) 18:50
啟燈地點：北港朝天宮廣場
光影藝術節展期：112年2月3日-3月12日，啟燈時間：平日17:30-22:00、周五及例假日(含連假)17:30-24:00
以「雲林元素」、「科技光影」及「文化藝術」為主題，從傳統燈藝到科技燈飾，帶給大家不同的感官饗宴與歡樂慶典氛圍！

⭐️現場免費導覽時間⭐️平日(18:00、19:30) 、假日(18:00、18:30、19:30、20:00)，一梯次20人，歡迎至水道頭文化園區、北港登記所報名‍♂️(詳見最新消息)
「love兔小提燈」索取：於水道頭文化園區，每日2/3-3/12(18:00起)；北港登記所(北港遊客中心) 2/3、2/10、2/17、2/24、3/3、3/10，固定每周五(18:00 起)，打卡按讚、下載慢遊雲林APP即可索取，每日限量 100個。

 ✅「燈會市集」：2月4日到2月26日，星期六､日晚上6:30-8:30邀請到歐比特樂團、短褲兄妹樂團、角舖樂團、周鼎耀湯瑪士爵士鼓等，北港越夜越美麗，等你來加一。

 ✅「千人提燈踩街」：2/4(六)下午5點30分，邀請大家來北港，藝起當神隊友，慶元宵、賞花燈、拜媽祖、迎財神，鴻兔似錦發大財!

「燈籠彩繪DIY」：2月11日到2月26日每周六、日各有2場，一場15個名額，採現場報名，在水道頭園區十角水塔小舞台，詳細活動辦法以現場公告為主。 ",(05)5523181,,雲林縣,北港鎮,北港水道頭文化園區、北港顏思齊圓環、北港朝天宮、北港登記所、北港義民廟及老街巷弄等,376490000A,雲林縣政府,2023/2/13 上午 09:27:12
Event_376490000A_000143,Event,Zh_tw,北港水道頭 · 燈會市集,"《北港水道頭 · 燈會市集》

日期｜2/2(四)-3/12(日)
時間｜17:00-22:00

2023年節、元宵燈會，何處去?!
北港潛力新景點『北港水道頭文化園區』
熱騰騰剛獲選北港十景票選第一名✨
⛩有日本昭和時期的歷史建築，
有美美的夜間古蹟光影藝術，
有熱鬧的燈會市集及街頭表演，

今年的北港水道頭將提供您一個全新的感受與新年打卡遊玩好去處！來北港千萬不要錯過不一樣的水道頭燈會市集！
歡迎大家蒞臨北港水道頭文化園區
",(05)5523211,,雲林縣,北港鎮,雲林縣北港鎮民生路1號,376490000A,雲林縣政府,2023/2/2 下午 02:52:49
Event_376490000A_000144,Event,Zh_tw,2023浩瀚星雲虎尾燈會,"迎新春，慶佳節
2023浩瀚星雲虎尾燈會今年以銀河星雲遊為燈會主題，結合各式各樣有趣互動裝置及打卡點

一起跟著「太空兔」飛向浩瀚星雲，搭乘時光機探索歷史古蹟-「虎尾鐵橋」、「涌翠閣與百年八角水塔」、「圓環鋼雕素環真」
展開充滿溫度文化之旅，等你一起來探索!!

活動日期：112年1月13日至2月5日
展燈時間：每晚17：30-21：30
燈區地點：
     主燈區-虎尾多功能活動中心
     副燈區-虎尾鐵橋、涌翠閣、圓環素還真 

啟燈晚會：112年1月13日 19:00-21:00（虎尾多功能活動中心）
元宵晚會：112年2月5日 19:00-21:30 （虎尾圓環旁停車場）

燈會四大燈區：
1. 虎尾大成多功能活動中心-宇宙燈區
 2. 虎尾涌翠閣-時光機燈區⏰
 3. 虎尾鐵橋-虎愛你燈區
 4. 虎尾圓環-素還真燈光秀☁️

加碼限定版搖滾素還真燈光秀
展演日期：1/20-1/29、2/4-2/5
展演時間：19:00-19:0720:00-20:0721:00-21:07，一天3場次
",(05)6322132,,雲林縣,虎尾鎮,632雲林縣虎尾鎮大成街123號,376490000A,雲林縣政府,2023/2/10 上午 08:56:09
Event_376490000A_000145,Event,Zh_tw,【#歸懷行旅-謝弘志水墨個展 】,謝弘志老師曾獲110年雲林文化藝術獎-水墨類優選獎，並曾於台中與台南學校任教，擁有豐富的水墨教學經驗。老師透過水墨畫傳遞人性的溫暖，珍惜一切相聚的緣分，也藉由參加雲林文化藝術獎，與雲林「有緣來相聚」。老師精心籌備本展，用墨彩點綴雲林展場，致力水墨藝術推廣之餘，也分享從事樂齡水墨教學的感動。,(05)5523136,,雲林縣,斗六市,雲林縣斗六市大學路三段310號文化觀光處展覽館1樓,376490000A,雲林縣政府,2023/2/1 上午 11:36:27
Event_376490000A_000147,Event,Zh_tw,【#112年政大藝文學會會員聯展暨政大盃全國硬筆書法比賽優勝作品展】,本聯展以雲林縣政大藝文協會會員近年書法、國畫、水彩、攝影、硬筆書法等作品為主，併同該協會辦理111年全國硬筆書法比賽優勝作品展出，透過本展，一同推廣藝術教育與硬筆字書寫風氣。,(05)5523136,,雲林縣,斗六市,雲林縣斗六市大學路三段310號文化觀光處展覽館2樓,376490000A,雲林縣政府,2023/2/5 上午 11:06:12
Event_376490000A_000148,Event,Zh_tw,雲林縣立崙背國民中學第六屆美術班畢業展,"從小開始，同學們就一直熱愛著藝術。
「美」是永遠不朽的，不管是現在、過去、未來，這個主題主要代表著同學們對藝術的熱情與追求，並期盼未來也能繼續邁進，能有更多元作品在觀者面前，並為創作奉獻心力。
",(05)7832999,,雲林縣,北港鎮,651雲林縣北港鎮公園路66號,376490000A,雲林縣政府,2023/2/6 下午 03:27:09
Event_376490000A_000149,Event,Zh_tw,70閃耀鄧麗君甜蜜蜜市集音樂會,"#70閃耀鄧麗君甜蜜蜜市集音樂會 #重大公告

在~哪裡~❓在哪裡見過你❓
步入春暖花開的春日，
期待和您來一場甜蜜蜜的相遇

當日有美聲好手輪番上陣為活動獻聲
還有好吃好玩的市集活動
肚腹滿足耳朵也滿足

70閃耀鄧麗君甜蜜蜜市集音樂會
日期： ..㊅
：14:00~20:00
：虎尾中央廣播數位影音基地
地址:632雲林縣虎尾鎮廉使里定遠新村1號
(https://goo.gl/maps/uHmP8R25498iB64m6)

2/25活動當日名字有「麗」或「君」的你/妳
著粉紅色上衣即可來服務台領取甜蜜小禮物一份

或至服務台，用你閃亮的歌聲唱出一句鄧麗君小姐的歌，
也可以獲得一份小禮物唷(數量有限，送完為止)

詳細內容請持續鎖定 #慢遊雲林 及 #雲林縣政府文化觀光處 粉絲專頁
一同享受永恆的經典",(05)5523162,,雲林縣,虎尾鎮,632雲林縣虎尾鎮廉使里定遠新村1號,376490000A,雲林縣政府,2023/3/13 上午 08:42:23
Event_376490000A_000150,Event,Zh_tw,【藝述童年】雲林國小第八屆美術班成果展 、【看見古坑看見美】古坑國中小第一屆美術班畢業展,雲林國小美術班成果展、古坑國中小美術班畢業成果展,(05)5523136,,雲林縣,斗六市,雲林縣斗六市大學路三段310號文化觀光處展覽館1-2樓,376490000A,雲林縣政府,2023/2/19 上午 11:57:27
Event_376490000A_000151,Event,Zh_tw,【蝴蝶邦畫會聯展】,"「蝴蝶邦畫會」是由雲林縣內
一群喜好書畫的女性藝術家組成的繪畫團體，
來自斗六、虎尾、斗南等地，
由雲林縣知名資深藝術家原甫(劉興治)老師指導，
強調「師法自然」的創作理念。",(05)5523136,,雲林縣,斗六市,雲林縣斗六市大學路三段310號文化觀光處展覽館3樓,376490000A,雲林縣政府,2023/3/11 下午 03:10:07
Event_376490000A_000152,Event,Zh_tw,【周甲名家暨書法篆刻大賽得獎作品國際交流展】,中國書法學會成立於1962年，由名家于右任先生倡議發起，傳承至今，走過60年的風華歲月，長年弘揚書藝文化，績效卓著，在臺灣書壇具有龍頭地位，亦為國際書法家聯合總會於臺灣地區唯一代表。本展呈現該會成立60周年來交流與創作的豐碩成果，集結國內外書法名家作品共200餘件，以及該會辦理「中國書法學會2022年周甲全國書法篆刻大賽」優秀得獎作品，於雲林縣政府文化觀光處展覽館盛大展出。,(05)5523136,,雲林縣,斗六市,雲林縣斗六市大學路三段310號文化觀光處展覽館1-2樓,376490000A,雲林縣政府,2023/3/14 上午 10:28:49
Event_376490000A_000153,Event,Zh_tw,林內鄉2023年愛護河川珍惜水資源宣導暨紫斑蝶季活動,"2023紫斑蝶季活動將於3月26日（日）、4月1日（六）及4月2日（日）舉辦，
今年場地改在林內鄉「林內紙蝶生態地景園區（寶隆紙廠）」進行
✨活動包含兒童劇團演出，藝文表演、限量的DIY教學製作、農特產市集，還有觸口涵洞區及成功國小的紫斑蝶生態導覽等，供親子同樂，體驗及認識雲林紫斑蝶的生態之美

(限量DIY彩繪活動目前報名已額滿，沒報名到網路活動的鄉親，還可以攜帶5張112年3-4月紙本發票於現場報名參加)",(05)5892001,,雲林縣,林內鄉,林內紙蝶生態地景園區（寶隆紙廠）,376490000A,雲林縣政府,2023/3/23 上午 11:04:43
